ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MFI2,6.170606613159201,27.04700956344604,25.49316652212806,2.2021962008106383e-15,1.3649212052624336e-11,23.58940769883372
FN1,1.5567836761474716,32.41782360076905,21.29815603244454,4.7974312635821886e-14,1.4867239485841202e-10,21.270869724923596
TGM2,1.3965591430663977,33.193959808349604,18.56409794809381,4.924430854771282e-13,1.017387414595747e-9,19.376410763621607
ANXA3,1.4730609893798743,30.676185512542734,17.387383121937155,1.4793903468703038e-12,2.292315342475536e-9,18.444320955895655
EHD2,1.438578414917007,30.30369577407836,16.051515069947943,5.608066149261926e-12,6.951758798625083e-9,17.286618395627922
FLNA,0.9594573974609659,37.70845546722413,15.789752593075525,7.365044056061289e-12,7.608090509911311e-9,17.046253108472772
PALLD,1.2172626495361847,31.392808532714845,14.305363885875853,3.736866812224318e-11,3.308728643166617e-8,15.590749283323099
FOLR1,-4.4966144561768004,25.830647468566884,-13.923599401405014,5.80780881069132e-11,4.4995998760831e-8,15.18917174303256
TGFB1I1,4.90391960144046,28.633680725097655,12.925406486636959,1.933559407013156e-10,1.3315779116297268e-7,14.081273478572253
QPRT,-1.2218822479247997,29.246394252777094,-12.068667791920216,5.777642168299557e-10,3.580982615912065e-7,13.058332859991282
KRT80,1.2624153137206804,27.29068994522094,11.17237015280413,1.9440598879100675e-9,1.0953893804787817e-6,11.909997467040245
COL6A3,2.545905685424838,28.82573862075805,10.837903350037083,3.116954123465835e-9,1.6099068047701037e-6,11.459519874434207
PPME1,-1.0903785705566165,29.536118984222416,-10.522728747602297,4.912867637010967e-9,2.3423041241687672e-6,11.023532639562621
VCAN,0.7790485382079986,29.56248359680176,10.338790900374304,6.437189643517669e-9,2.8498358150373226e-6,10.763792992366856
PDZK1,-1.660095214843743,28.31971387863159,-10.077292316090249,9.510480022685122e-9,3.9297303453734925e-6,10.38764629032736
IFI35,-1.2777473449706918,27.4974781036377,-9.859494948753413,1.323790572741409e-8,5.128033731157033e-6,10.068062517641781
PDLIM5,0.6088798522949226,31.345457935333243,9.551170298913616,2.1331678296182787e-8,7.777278945867112e-6,9.605618722363726
ICAM1,0.806972122192402,31.656198883056646,9.203231003235235,3.702552656789804e-8,1.2749122981546224e-5,9.069278665531229
THBS1,-0.6112556457519602,31.043994712829594,-9.10413241226416,4.3434148515229937e-8,1.4168676447231324e-5,8.913650767584919
HSPA1B;HSPA1A,-0.6255638122558409,34.57374458312988,-8.957075405594512,5.5163150971380604e-8,1.6418182745481512e-5,8.680324464305126
KDELC1,-1.8645893096923984,29.07809114456177,-8.951942897790289,5.562791830511644e-8,1.6418182745481512e-5,8.672129274970004
ZYX,0.7907146453857763,32.44724359512329,8.868560514213934,6.3779701862299e-8,1.7968481461024055e-5,8.538498806495966
PLS3,0.7983955383300803,32.360271263122556,8.808601870306564,7.040686226070914e-8,1.897311879529892e-5,8.441832743000699
CTSZ,0.8339374542236477,31.784816074371342,8.696820564586238,8.475479255580087e-8,2.1887925177535574e-5,8.260325165406389
MPP1,0.5476112365722798,29.02677221298218,8.46184853040096,1.2579818609489695e-7,3.118788629664685e-5,7.873246190517734
CSRP1,0.8722400665283274,31.20204887390136,8.414277708868054,1.363836917433105e-7,3.251177390096302e-5,7.79395929780958
ATP2B4,0.616916275024419,30.45603532791137,8.062708938277893,2.500098446779584e-7,5.592636134335834e-5,7.198248998872258
ACTR2,0.5392856597900462,31.825534915924077,8.056690185360305,2.5265216482962784e-7,5.592636134335834e-5,7.187900010402031
FLNB,0.4934898376464929,35.25771198272705,8.00635203685834,2.7592450181356135e-7,5.897172628415356e-5,7.101145817437362
MICAL2,0.7029396057129063,28.771818542480464,7.899489392570363,3.3304509964975986e-7,6.880711758764038e-5,6.915789052717206
FLNC,0.4460144042969034,35.950345039367676,7.785138009226863,4.0800190488969786e-7,7.857309111981193e-5,6.71564905024344
