ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
GLUL,-3.658279393098642,10.275764308700285,-153.89164284471545,8.501769185057732e-21,9.254562201989206e-18,38.18220120243045
ALDH1A1,4.8830791663732125,11.883069125535599,146.19525796633366,1.5538284391846846e-20,1.5504618108997845e-17,37.63087389835758
CKB,-3.300108590154311,10.165126199860612,-122.71001634389192,1.2167472229680293e-19,6.070554686591326e-17,35.68825165150979
PHGDH,-2.8769067013174947,10.01533817575571,-101.10435778393241,1.1841696751307116e-18,2.403262320341549e-16,33.451071386949394
BHMT2,2.1745568978453846,10.16736561133388,66.73115782748565,1.5551698182626453e-16,1.058045647947552e-14,28.44702293280712
CA12,3.952070430160399,12.360047404259825,52.78919058342393,2.4264391215034866e-15,9.6205900797625e-14,25.552285461883965
CTPS1,-1.7166562194316395,12.99398661216417,-52.68383919282841,2.4838873782058466e-15,9.751497530044854e-14,25.52747798083671
CYP27A1,-1.6572123646687658,9.628189909662781,-51.33023904487223,3.3692113392252947e-15,1.2078723525713675e-13,25.204089962520957
PRPS1,-1.1442647524144203,13.379383954683455,-47.919840654270104,7.535117431650067e-15,2.331408168645424e-13,24.348600266268928
ACAA2,-1.833051651529713,10.538887747415787,-46.25247518399088,1.1404316515209276e-14,3.243593490572823e-13,23.90727220862993
ACO1,-1.1190209432718419,12.092136982975804,-42.58860531089371,2.993805426317513e-14,7.198358669623674e-13,22.877458318716098
HKDC1,-1.2301959800987259,12.092133058443176,-42.41183667954942,3.142951363154777e-14,7.437490043955593e-13,22.82551518844416
ARG2,-1.1205700814132413,9.935753544156341,-41.83542726147817,3.688041030460114e-14,8.411543485472268e-13,22.65459708835946
GLS,-1.0623383845653365,15.675327196227943,-38.027999620081,1.1240723935613253e-13,2.109661887226224e-12,21.461905764819626
PSAT1,0.8907523958760475,11.790509267350794,34.170963964557025,3.9122327540271806e-13,6.021217865902501e-12,20.124165909772245
MTHFD1,-0.9552938436273912,12.840268543858326,-33.6490005646823,4.680573905203348e-13,6.9969028640330705e-12,19.93160457896757
ME3,-0.9391414622125804,9.410083603825976,-33.461380764998346,4.995522770338532e-13,7.393867694936165e-12,19.86165898573118
LDHA,1.03877540388536,15.817942349635064,33.07674594293553,5.715448312503375e-13,8.235472694815333e-12,19.717033887636198
PFKP,0.9670031633049874,14.904134973199813,30.147462916552488,1.6807385036900136e-12,2.0145308151335558e-11,18.557382341009966
CPS1,1.1500287448573143,11.231375949296872,29.08658803782995,2.548047311153269e-12,2.8621311917213175e-11,18.109644150753386
PRPS2,-0.883541337388074,12.106622873933992,-28.943955000041797,2.697689853311917e-12,3.0076478867371416e-11,18.048220239613478
PRDX2,1.1887636799812,12.721552478331226,28.885750644982433,2.7614683185595303e-12,3.0644876410038755e-11,18.02306914054251
ALDH7A1,-0.9710867805853027,11.171428903510753,-28.450100661683358,3.2940871263965225e-12,3.572557098431933e-11,17.83321579458339
CKMT1A,-0.7299738090886336,9.300321821440068,-28.184348887626285,3.673006539890506e-12,3.86133277512282e-11,17.715991860317004
MIA3,0.7241284822730556,12.497830209112305,28.105378859867123,3.79452042940357e-12,3.957803799797765e-11,17.68094824177362
CBS,-0.8387588681624756,9.748735357981285,-27.973285307306703,4.00762883816628e-12,4.1404096383264055e-11,17.62211354037247
